date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:51:28	21106/21106	---M--	200	added ('OK')	image/png	etag:%2260b32473-5272%22	https://arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/Fact3.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/Fact3.png	(from https://arpitjainds.github.io/projects/Social/Transit%20Healthy.html)
21:51:28	29219/29219	---M--	200	added ('OK')	image/png	etag:%2260b32473-7223%22	https://arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/Fact4.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/Fact4.png	(from https://arpitjainds.github.io/projects/Social/Transit%20Healthy.html)
21:51:29	43361/43361	---M--	200	added ('OK')	image/png	etag:%2260b32473-a961%22	https://arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/Fact5.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/Fact5.png	(from https://arpitjainds.github.io/projects/Social/Transit%20Healthy.html)
21:51:29	50862/50862	---M--	200	added ('OK')	image/png	etag:%2260b32473-c6ae%22	https://arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/Fact6.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/Fact6.png	(from https://arpitjainds.github.io/projects/Social/Transit%20Healthy.html)
21:51:29	34050/34050	---M--	200	added ('OK')	image/png	etag:%2260b32473-8502%22	https://arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/Fact7.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/Fact7.png	(from https://arpitjainds.github.io/projects/Social/Transit%20Healthy.html)
21:51:29	106468/106468	---M--	200	added ('OK')	image/png	etag:%2260b32473-19fe4%22	https://arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/System.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/System.png	(from https://arpitjainds.github.io/projects/Social/Transit%20Healthy.html)
21:51:30	760282/760282	---M--	200	added ('OK')	image/png	etag:%2260b32473-b99da%22	https://arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/System3.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/New/System3.png	(from https://arpitjainds.github.io/projects/Social/Transit%20Healthy.html)
21:51:32	1705819/1705819	---M--	200	added ('OK')	image/png	etag:%2260b32473-1a075b%22	https://arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/transitHealthy2.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/transitHealthy2.png	(from https://arpitjainds.github.io/projects/Social/Transit%20Healthy.html)
21:51:32	1628240/1628240	---M--	200	added ('OK')	image/png	etag:%2260b32473-18d850%22	https://arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/transitHealthy4.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/transitHealthy4.png	(from https://arpitjainds.github.io/projects/Social/Transit%20Healthy.html)
21:51:34	297303/297303	---M--	200	added ('OK')	image/jpeg	etag:%2260b32473-48957%22	https://arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/TransitHealthyTile1.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/TransitHealthyTile1.jpg	(from https://arpitjainds.github.io/projects/Social/Transit%20Healthy.html)
21:51:35	3818409/3818409	---M--	200	added ('OK')	image/png	etag:%2260b32473-3a43a9%22	https://arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/transitHealthy1.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/Social/Resources/Transit%20Healthy/transitHealthy1.png	(from https://arpitjainds.github.io/projects/Social/Transit%20Healthy.html)
21:51:36	1067096/1067096	---M--	200	added ('OK')	image/gif	etag:%2260b32473-104858%22	https://arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/1.gif	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/1.gif	(from https://arpitjainds.github.io/projects/HCI/Zenbo%20Class.html)
21:51:37	3248519/3248519	---M--	200	added ('OK')	image/gif	etag:%2260b32473-319187%22	https://arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/main.gif	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/main.gif	(from https://arpitjainds.github.io/projects/HCI/Zenbo%20Class.html)
21:51:37	3879764/3879764	---M--	200	added ('OK')	image/gif	etag:%2260b32473-3b3354%22	https://arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/2.gif	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/2.gif	(from https://arpitjainds.github.io/projects/HCI/Zenbo%20Class.html)
21:51:38	4094589/4094589	---M--	200	added ('OK')	image/gif	etag:%2260b32473-3e7a7d%22	https://arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/3.gif	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/3.gif	(from https://arpitjainds.github.io/projects/HCI/Zenbo%20Class.html)
21:51:39	911462/911462	---M--	200	added ('OK')	image/gif	etag:%2260b32473-de866%22	https://arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/5.gif	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/5.gif	(from https://arpitjainds.github.io/projects/HCI/Zenbo%20Class.html)
21:51:39	1947231/1947231	---M--	200	added ('OK')	image/gif	etag:%2260b32473-1db65f%22	https://arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/4.gif	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/4.gif	(from https://arpitjainds.github.io/projects/HCI/Zenbo%20Class.html)
21:51:39	730732/730732	---M--	200	added ('OK')	image/gif	etag:%2260b32473-b266c%22	https://arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/6.gif	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/zenbo%20class/6.gif	(from https://arpitjainds.github.io/projects/HCI/Zenbo%20Class.html)
21:51:40	2038450/2038450	---M--	200	added ('OK')	image/jpeg	etag:%2260b32473-1f1ab2%22	https://arpitjainds.github.io/images/old/projects/GazinteractTile.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/images/old/projects/GazinteractTile.jpg	(from https://arpitjainds.github.io/projects/HCI/Gazinteract.html)
21:51:41	5575948/5575948	---M--	200	added ('OK')	image/png	etag:%2260b32473-55150c%22	https://arpitjainds.github.io/projects/HCI/Resources/Gazinteract/face.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/Gazinteract/face.png	(from https://arpitjainds.github.io/projects/HCI/Gazinteract.html)
21:51:43	5592379/5592379	---M--	200	added ('OK')	image/png	etag:%2260b32473-55553b%22	https://arpitjainds.github.io/projects/HCI/Resources/Gazinteract/face1.png	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/Gazinteract/face1.png	(from https://arpitjainds.github.io/projects/HCI/Gazinteract.html)
21:51:44	8343213/8343213	---M--	200	added ('OK')	image/gif	etag:%2260b32473-7f4ead%22	https://arpitjainds.github.io/projects/HCI/Resources/Gazinteract/facedetect.gif	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/Gazinteract/facedetect.gif	(from https://arpitjainds.github.io/projects/HCI/Gazinteract.html)
21:51:45	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f1a48a3-247b%22	https://arpitjainds.github.io/work/womanearth.html	C:/My%20Web%20Sites/project1/arpitjainds.github.io/work/womanearth.html	(from https://arpitjainds.github.io/art/work/womanearth.html)
21:51:45	104391/104391	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-197c7%22	https://arpitjainds.github.io/art//img/work/womanearth/IMG_7386.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/womanearth/IMG_7386.jpg	(from https://arpitjainds.github.io/art/work/womanearth.html)
21:51:46	99962/99962	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-1867a%22	https://arpitjainds.github.io/art//img/work/womanearth/IMG_7384.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/womanearth/IMG_7384.jpg	(from https://arpitjainds.github.io/art/work/womanearth.html)
21:51:46	102268/102268	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-18f7c%22	https://arpitjainds.github.io/art//img/work/womanearth/IMG_7387.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/womanearth/IMG_7387.jpg	(from https://arpitjainds.github.io/art/work/womanearth.html)
21:51:46	150578/150578	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-24c32%22	https://arpitjainds.github.io/art//img/work/womanearth/IMG_7388.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/womanearth/IMG_7388.jpg	(from https://arpitjainds.github.io/art/work/womanearth.html)
21:51:46	4843509/4843509	---M--	200	added ('OK')	video/mp4	etag:%2260b32473-49e7f5%22	https://arpitjainds.github.io/projects/HCI/Resources/Gazinteract/eyezoom.mp4	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/Gazinteract/eyezoom.mp4	(from https://arpitjainds.github.io/projects/HCI/Gazinteract.html)
21:51:46	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2260786ecb-247b%22	https://arpitjainds.github.io/work/Affection.html	C:/My%20Web%20Sites/project1/arpitjainds.github.io/work/Affection.html	(from https://arpitjainds.github.io/art//work/Affection.html)
21:51:47	409570/409570	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-63fe2%22	https://arpitjainds.github.io/art//img/work/affection/IMG_7129.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/affection/IMG_7129.jpg	(from https://arpitjainds.github.io/art//work/Affection.html)
21:51:47	9346416/9346416	---M--	200	added ('OK')	image/gif	etag:%2260b32473-8e9d70%22	https://arpitjainds.github.io/projects/HCI/Resources/Gazinteract/eardetect.gif	C:/My%20Web%20Sites/project1/arpitjainds.github.io/projects/HCI/Resources/Gazinteract/eardetect.gif	(from https://arpitjainds.github.io/projects/HCI/Gazinteract.html)
21:51:47	1252616/1252616	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-131d08%22	https://arpitjainds.github.io/art//img/work/affection/IMG_7135.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/affection/IMG_7135.jpg	(from https://arpitjainds.github.io/art//work/Affection.html)
21:51:48	1382783/1382783	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-15197f%22	https://arpitjainds.github.io/art//img/work/affection/IMG_7130.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/affection/IMG_7130.jpg	(from https://arpitjainds.github.io/art//work/Affection.html)
21:51:49	990246/990246	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-f1c26%22	https://arpitjainds.github.io/art//img/work/affection/IMG_7132.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/affection/IMG_7132.jpg	(from https://arpitjainds.github.io/art//work/Affection.html)
21:51:49	996263/996263	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-f33a7%22	https://arpitjainds.github.io/art//img/work/affection/IMG_7134.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/affection/IMG_7134.jpg	(from https://arpitjainds.github.io/art//work/Affection.html)
21:51:49	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://arpitjainds.github.io/work/creditlady.html	C:/My%20Web%20Sites/project1/arpitjainds.github.io/work/creditlady.html	(from https://arpitjainds.github.io/art//work/creditlady.html)
21:51:51	527282/527282	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-80bb2%22	https://arpitjainds.github.io/art//img/work/creditlady/IMG_7391.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/creditlady/IMG_7391.jpg	(from https://arpitjainds.github.io/art//work/creditlady.html)
21:51:51	1804399/1804399	---M--	200	added ('OK')	image/gif	etag:%225fcb3abd-1b886f%22	https://arpitjainds.github.io/art//img/work/creditlady/mw.gif	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/creditlady/mw.gif	(from https://arpitjainds.github.io/art//work/creditlady.html)
21:51:51	1145557/1145557	---M--	200	added ('OK')	image/gif	etag:%225fcb3abd-117ad5%22	https://arpitjainds.github.io/art//img/work/creditlady/mw1.gif	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/creditlady/mw1.gif	(from https://arpitjainds.github.io/art//work/creditlady.html)
21:51:52	457669/457669	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-6fbc5%22	https://arpitjainds.github.io/art//img/work/creditlady/IMG_7394.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/creditlady/IMG_7394.jpg	(from https://arpitjainds.github.io/art//work/creditlady.html)
21:51:52	339904/339904	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-52fc0%22	https://arpitjainds.github.io/art//img/work/creditlady/IMG_7390.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/creditlady/IMG_7390.jpg	(from https://arpitjainds.github.io/art//work/creditlady.html)
21:51:52	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2260786ecb-247b%22	https://arpitjainds.github.io/work/abstract-paintings.html	C:/My%20Web%20Sites/project1/arpitjainds.github.io/work/abstract-paintings.html	(from https://arpitjainds.github.io/art//work/abstract-paintings.html)
21:51:54	323127/323127	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-4ee37%22	https://arpitjainds.github.io/art//img/work/abstractpaintings/IMG_0902.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/abstractpaintings/IMG_0902.jpg	(from https://arpitjainds.github.io/art//work/abstract-paintings.html)
21:51:55	162910/162910	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-27c5e%22	https://arpitjainds.github.io/art//img/work/abstractpaintings/IMG_0959.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/abstractpaintings/IMG_0959.jpg	(from https://arpitjainds.github.io/art//work/abstract-paintings.html)
21:51:55	232795/232795	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-38d5b%22	https://arpitjainds.github.io/art//img/work/abstractpaintings/IMG_0903.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/abstractpaintings/IMG_0903.jpg	(from https://arpitjainds.github.io/art//work/abstract-paintings.html)
21:51:55	174667/174667	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-2aa4b%22	https://arpitjainds.github.io/art//img/work/abstractpaintings/IMG_0943.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/abstractpaintings/IMG_0943.jpg	(from https://arpitjainds.github.io/art//work/abstract-paintings.html)
21:51:56	1523919/1523919	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-1740cf%22	https://arpitjainds.github.io/art//img/work/abstractpaintings/IMG_7139.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/abstractpaintings/IMG_7139.jpg	(from https://arpitjainds.github.io/art//work/abstract-paintings.html)
21:51:57	1548296/1548296	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-17a008%22	https://arpitjainds.github.io/art//img/work/abstractpaintings/IMG_7142.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/abstractpaintings/IMG_7142.jpg	(from https://arpitjainds.github.io/art//work/abstract-paintings.html)
21:51:58	1745526/1745526	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-1aa276%22	https://arpitjainds.github.io/art//img/work/abstractpaintings/IMG_7122.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/abstractpaintings/IMG_7122.jpg	(from https://arpitjainds.github.io/art//work/abstract-paintings.html)
21:51:58	1215427/1215427	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-128bc3%22	https://arpitjainds.github.io/art//img/work/abstractpaintings/IMG_7124.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/abstractpaintings/IMG_7124.jpg	(from https://arpitjainds.github.io/art//work/abstract-paintings.html)
21:51:59	1083185/1083185	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-108731%22	https://arpitjainds.github.io/art//img/work/abstractpaintings/IMG_7128.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/abstractpaintings/IMG_7128.jpg	(from https://arpitjainds.github.io/art//work/abstract-paintings.html)
21:51:59	137024/137024	---M-Z	200	added ('OK')	font/ttf	etag:W/%225fcb3abc-21740%22	https://arpitjainds.github.io/art/font/Manrope-ExtraLight.ttf	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/font/Manrope-ExtraLight.ttf	(from https://arpitjainds.github.io/art/css/main.css)
21:52:00	1067953/1067953	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abc-104bb1%22	https://arpitjainds.github.io/art//img/work/abstractpaintings/IMG_7126.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/abstractpaintings/IMG_7126.jpg	(from https://arpitjainds.github.io/art//work/abstract-paintings.html)
21:52:00	139540/139540	---M-Z	200	added ('OK')	font/ttf	etag:W/%225fcb3abc-22114%22	https://arpitjainds.github.io/art/font/manrope-light.ttf	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/font/manrope-light.ttf	(from https://arpitjainds.github.io/art/css/main.css)
21:52:00	144300/144300	---M-Z	200	added ('OK')	font/ttf	etag:W/%225fcb3abc-233ac%22	https://arpitjainds.github.io/art/font/manrope-regular.ttf	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/font/manrope-regular.ttf	(from https://arpitjainds.github.io/art/css/main.css)
21:52:00	146160/146160	---M-Z	200	added ('OK')	font/ttf	etag:W/%225fcb3abc-23af0%22	https://arpitjainds.github.io/art/font/manrope-bold.ttf	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/font/manrope-bold.ttf	(from https://arpitjainds.github.io/art/css/main.css)
21:52:01	145008/145008	---M-Z	200	added ('OK')	font/ttf	etag:W/%225fcb3abc-23670%22	https://arpitjainds.github.io/art/font/manrope-extrabold.ttf	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/font/manrope-extrabold.ttf	(from https://arpitjainds.github.io/art/css/main.css)
21:52:01	109040/109040	---M-Z	200	added ('OK')	font/ttf	etag:W/%225fcb3abc-1a9f0%22	https://arpitjainds.github.io/art/font/HomemadeApple-Regular.ttf	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/font/HomemadeApple-Regular.ttf	(from https://arpitjainds.github.io/art/css/main.css)
21:52:01	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f73aee9-247b%22	https://arpitjainds.github.io/work/photography.html	C:/My%20Web%20Sites/project1/arpitjainds.github.io/work/photography.html	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:01	194638/194638	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-2f84e%22	https://arpitjainds.github.io/art//img/work/photography/Picture1.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture1.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:02	376511/376511	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-5bebf%22	https://arpitjainds.github.io/art//img/work/photography/Picture2.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture2.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:02	280860/280860	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-4491c%22	https://arpitjainds.github.io/art//img/work/photography/Picture3.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture3.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:02	402493/402493	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-6243d%22	https://arpitjainds.github.io/art//img/work/photography/Picture4.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture4.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:03	304895/304895	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-4a6ff%22	https://arpitjainds.github.io/art//img/work/photography/Picture5.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture5.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:03	205986/205986	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-324a2%22	https://arpitjainds.github.io/art//img/work/photography/Picture7.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture7.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:03	217930/217930	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-3534a%22	https://arpitjainds.github.io/art//img/work/photography/Picture8.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture8.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:04	120245/120245	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-1d5b5%22	https://arpitjainds.github.io/art//img/work/photography/Picture9.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture9.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:04	220118/220118	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-35bd6%22	https://arpitjainds.github.io/art//img/work/photography/Picture12.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture12.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:04	115061/115061	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-1c175%22	https://arpitjainds.github.io/art//img/work/photography/Picture13.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture13.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:04	158416/158416	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-26ad0%22	https://arpitjainds.github.io/art//img/work/photography/Picture14.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture14.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:05	46136/46136	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-b438%22	https://arpitjainds.github.io/art//img/work/photography/Picture19.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture19.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:05	112762/112762	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-1b87a%22	https://arpitjainds.github.io/art//img/work/photography/Picture20.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture20.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:05	21371/21371	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-537b%22	https://arpitjainds.github.io/art//img/work/photography/Picture21.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture21.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:05	95498/95498	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-1750a%22	https://arpitjainds.github.io/art//img/work/photography/Picture6.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture6.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:06	53911/53911	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-d297%22	https://arpitjainds.github.io/art//img/work/photography/Picture10.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture10.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:06	35207/35207	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-8987%22	https://arpitjainds.github.io/art//img/work/photography/Picture11.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture11.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:07	178722/178722	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-2ba22%22	https://arpitjainds.github.io/art//img/work/photography/Picture15.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture15.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:07	238839/238839	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-3a4f7%22	https://arpitjainds.github.io/art//img/work/photography/Picture16.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture16.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:07	220967/220967	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-35f27%22	https://arpitjainds.github.io/art//img/work/photography/Picture17.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture17.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:08	237185/237185	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-39e81%22	https://arpitjainds.github.io/art//img/work/photography/Picture18.jpg	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/photography/Picture18.jpg	(from https://arpitjainds.github.io/art/work/photography.html)
21:52:08	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5ff310-247b%22	https://arpitjainds.github.io/work/fellowcreator.html	C:/My%20Web%20Sites/project1/arpitjainds.github.io/work/fellowcreator.html	(from https://arpitjainds.github.io/art/work/fellowcreator.html)
21:52:08	19461/19461	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Jun%202021%2016:22:08%20GMT	https://player.vimeo.com/api/player.js	C:/My%20Web%20Sites/project1/player.vimeo.com/api/player.js	(from https://arpitjainds.github.io/art/work/fellowcreator.html)
21:52:09	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f5ff310-247b%22	https://arpitjainds.github.io/work/bhutantravel.html	C:/My%20Web%20Sites/project1/arpitjainds.github.io/work/bhutantravel.html	(from https://arpitjainds.github.io/art/work/bhutantravel.html)
21:52:09	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225f1a48a3-247b%22	https://arpitjainds.github.io/work/lifethoughts.html	C:/My%20Web%20Sites/project1/arpitjainds.github.io/work/lifethoughts.html	(from https://arpitjainds.github.io/art/work/lifethoughts.html)
21:52:10	330332/330332	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-50a5c%22	https://arpitjainds.github.io/art//img/work/lifethoughts/IMG_0944.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/lifethoughts/IMG_0944.jpg	(from https://arpitjainds.github.io/art/work/lifethoughts.html)
21:52:10	648272/648272	---M--	200	added ('OK')	image/jpeg	etag:%225fcb3abd-9e450%22	https://arpitjainds.github.io/art//img/work/lifethoughts/IMG_7148.JPG	C:/My%20Web%20Sites/project1/arpitjainds.github.io/art/img/work/lifethoughts/IMG_7148.jpg	(from https://arpitjainds.github.io/art/work/lifethoughts.html)
